project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
Karimunjawa NP 2016,Indonesia,Menjangan Besar,-5.89806,110.43379,exposed,fringing,fore reef,2016,5,6,,>10m - excellent,,5.5,Tourism,,2005,,"community, local government, government, NGO",low,no take,6,226.94,"{'omnivore': 64.65, 'piscivore': 15.16, 'planktivore': 35.57, 'invertivore-mobile': 48.67, 'invertivore-sessile': 13.0, 'herbivore-detritivore': 49.88}","{'Labridae': 25.08, 'Scaridae': 68.1, 'Siganidae': 10.49, 'Apogonidae': 4.19, 'Balistidae': 2.64, 'Haemulidae': 2.51, 'Lutjanidae': 11.73, 'Serranidae': 2.17, 'Lethrinidae': 4.76, 'Pempheridae': 0.29, 'Caesioinidae': 10.6, 'Centriscidae': 0.54, 'Nemipteridae': 1.76, 'Holocentridae': 3.96, 'Malacanthidae': 0.23, 'Monacanthidae': 0.32, 'Pomacanthidae': 2.99, 'Pomacentridae': 62.79, 'Chaetodontidae': 8.0, 'Tetraodontidae': 3.78}",,,Coral/Algae,Sheltered Reef Slope,0.097070006,-0.29869002,0.76178005,0.15794001,0.719520047,0.624290041,10.15110402,9.543774278,0,28277.92304,0,5662.000372,0.576300255,48301f8f-3efb-40b6-9f38-0027b9ee0c0d,744322d9-6ab4-4e61-83be-7b65cbd47d69,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,96125620-98fa-41ce-9fc8-436771e2996a,48301f8f-3efb-40b6-9f38-0027b9ee0c0d,public summary
Karimunjawa NP 2016,Indonesia,Menjangan Kecil,-5.90131,110.40563,exposed,fringing,fore reef,2016,5,6,,5-10m - fair,,5.75,Tourism,,2005,,"community, local government, government, NGO",low,no take,6,381.48,"{'omnivore': 81.36, 'piscivore': 44.26, 'planktivore': 91.62, 'invertivore-mobile': 92.51, 'invertivore-sessile': 8.29, 'herbivore-detritivore': 63.45}","{'Labridae': 44.06, 'Mullidae': 0.63, 'Scaridae': 84.06, 'Siganidae': 9.32, 'Apogonidae': 1.77, 'Balistidae': 0.8, 'Lutjanidae': 63.09, 'Muraenidae': 0.85, 'Serranidae': 8.92, 'Acanthuridae': 9.11, 'Caesioinidae': 56.22, 'Nemipteridae': 7.76, 'Holocentridae': 6.88, 'Pomacanthidae': 4.84, 'Pomacentridae': 75.19, 'Chaetodontidae': 7.99}",,,Coral/Algae,Sheltered Reef Slope,0.100240001,-0.298690002,0.761780005,0.156680001,0.747570005,0.688950005,11.22499449,2.142327801,0,3517.003138,0,180.0000013,0.517539007,5eac8abd-2bd7-4beb-8cb4-99e6f27a5b01,5a58e50d-cf05-40fc-a579-5aa74f237274,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,96125620-98fa-41ce-9fc8-436771e2996a,5eac8abd-2bd7-4beb-8cb4-99e6f27a5b01,public summary
Karimunjawa NP 2016,Indonesia,Menyawakan,-5.79817,110.34733,sheltered,fringing,fore reef,2016,5,15,,>10m - excellent,,5,Tourism,,2005,,"community, local government, government, NGO",low,no take,6,331.19,"{'omnivore': 62.52, 'piscivore': 23.28, 'planktivore': 48.22, 'invertivore-mobile': 55.52, 'invertivore-sessile': 19.32, 'herbivore-detritivore': 122.33}","{'Labridae': 28.49, 'Scaridae': 89.11, 'Siganidae': 11.12, 'Apogonidae': 5.26, 'Balistidae': 1.13, 'Blenniidae': 0.29, 'Ephippidae': 4.5, 'Lutjanidae': 6.92, 'Serranidae': 7.77, 'Lethrinidae': 2.22, 'Ostraciidae': 0.57, 'Acanthuridae': 12.3, 'Caesioinidae': 1.28, 'Nemipteridae': 11.23, 'Holocentridae': 1.94, 'Pomacanthidae': 4.31, 'Pomacentridae': 133.17, 'Chaetodontidae': 9.59}",,,Sand,Reef Crest,0.081049998,-0.298689991,0.761779978,0.155169995,0.554149984,0.467989986,7.383021401,0.321082285,0,1270.316034,0,41.99999877,0.46876339,c654fe11-2576-49cd-9e97-1c02d083a3ed,f6cdf109-77db-4ab9-abd3-87df3b46f1d7,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,96125620-98fa-41ce-9fc8-436771e2996a,c654fe11-2576-49cd-9e97-1c02d083a3ed,public summary
Karimunjawa NP 2016,Indonesia,Nyamuk,-5.82071,110.206447,exposed,fringing,fore reef,2016,5,23,,5-10m - fair,,5.5,Fisheries Utilization,,2005,0,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,500.52,"{'omnivore': 166.89, 'piscivore': 27.61, 'planktivore': 28.94, 'invertivore-mobile': 73.76, 'invertivore-sessile': 8.85, 'herbivore-detritivore': 194.49}","{'Labridae': 52.88, 'Scaridae': 286.2, 'Siganidae': 0.61, 'Apogonidae': 26.52, 'Lutjanidae': 2.34, 'Serranidae': 10.4, 'Caesioinidae': 3.39, 'Nemipteridae': 2.1, 'Pomacanthidae': 3.45, 'Pomacentridae': 104.36, 'Chaetodontidae': 7.1, 'Tetraodontidae': 1.18}",,,Coral/Algae,Sheltered Reef Slope,0.07362,-0.624240004,0.761780005,0.148690001,0.605990004,0.495080003,7.674087959,0.001606226,0,3371.487417,0,41.00000026,0.475801343,552dc737-5e69-4939-811d-a8682f6c98e8,a198da7a-86ee-4e25-9795-516d54220586,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,bd09a8c3-ff7b-4982-a0f6-76fb2dadfa3d,552dc737-5e69-4939-811d-a8682f6c98e8,public summary
Karimunjawa NP 2016,Indonesia,Pantai Nirwana,-5.8868,110.45016,exposed,fringing,fore reef,2016,5,12,,5-10m - fair,,4.5,Fisheries Utilization,,2005,0,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,584.92,"{'omnivore': 99.26, 'piscivore': 14.89, 'planktivore': 64.2, 'invertivore-mobile': 57.06, 'invertivore-sessile': 11.08, 'herbivore-detritivore': 338.43}","{'Labridae': 30.99, 'Mullidae': 1.2, 'Scaridae': 384.05, 'Siganidae': 1.34, 'Apogonidae': 3.81, 'Blenniidae': 0.13, 'Lutjanidae': 10.72, 'Serranidae': 0.6, 'Acanthuridae': 14.3, 'Caesioinidae': 45.51, 'Nemipteridae': 3.37, 'Holocentridae': 4.68, 'Monacanthidae': 0.85, 'Pomacanthidae': 9.03, 'Pomacentridae': 61.69, 'Chaetodontidae': 12.66}",,,Sand,Reef Crest,0.091833391,-0.483574262,0.76178002,0.16031697,0.736787176,0.605511073,9.929468947,10.21818571,0,38315.35561,0,1379.81818,0.570936149,941424b7-3d5d-49f5-a6bc-723e28ab75ac,b31c0fd1-f2bf-44e2-824b-5238b94cc442,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,bd09a8c3-ff7b-4982-a0f6-76fb2dadfa3d,941424b7-3d5d-49f5-a6bc-723e28ab75ac,public summary
Karimunjawa NP 2016,Indonesia,Parang 1,-5.755273,110.260433,semi-exposed,fringing,fore reef,2016,5,22,,>10m - excellent,,5,Rehabilitation,,2005,,"community, local government, government, NGO",low,periodic closure,6,426.03,"{'omnivore': 67.26, 'piscivore': 41.02, 'planktivore': 53.87, 'invertivore-mobile': 66.22, 'invertivore-sessile': 15.43, 'herbivore-detritivore': 182.23}","{'Labridae': 55.23, 'Mullidae': 0.48, 'Scaridae': 168.62, 'Siganidae': 8.38, 'Apogonidae': 0.95, 'Lutjanidae': 31.25, 'Serranidae': 9.17, 'Lethrinidae': 1.13, 'Acanthuridae': 26.63, 'Caesioinidae': 25.35, 'Nemipteridae': 5.18, 'Monacanthidae': 0.56, 'Pomacanthidae': 10.83, 'Pomacentridae': 76.51, 'Chaetodontidae': 5.62, 'Pseudochromidae': 0.14}",,,Coral/Algae,Sheltered Reef Slope,0.068769999,-0.624239995,0.761779994,0.152519999,0.559269996,0.405239997,7.193004751,0.022244939,0,5664.567097,0,38.99999971,0.488163273,46a27256-2818-49ab-969f-7255589c429a,965c790d-d62d-4442-8450-8f9cb1b87213,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,0da6d061-edd8-470a-b437-d861da984a54,46a27256-2818-49ab-969f-7255589c429a,public summary
Karimunjawa NP 2016,Indonesia,Parang 2,-5.768011,110.258263,semi-exposed,fringing,fore reef,2016,5,22,,>10m - excellent,,5.5,Fisheries Utilization,,2005,0,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,564.9,"{'omnivore': 61.25, 'piscivore': 28.55, 'planktivore': 307.7, 'invertivore-mobile': 37.21, 'invertivore-sessile': 4.72, 'herbivore-detritivore': 125.47}","{'Labridae': 31.99, 'Scaridae': 105.59, 'Siganidae': 2.19, 'Apogonidae': 10.92, 'Carangidae': 2.57, 'Lutjanidae': 6.82, 'Serranidae': 9.29, 'Ostraciidae': 0.5, 'Caesioinidae': 258.28, 'Nemipteridae': 3.09, 'Pomacanthidae': 0.27, 'Pomacentridae': 128.54, 'Chaetodontidae': 4.88}",,,Coral/Algae,Sheltered Reef Slope,0.06877,-0.624240002,0.761780002,0.15252,0.559270001,0.405240001,7.193004823,0.02224494,0,5664.567153,0,39.0000001,0.488163278,e22e21ed-1af4-4f8d-b54d-8a85e36920c7,8f164636-6554-4e42-8b13-d20905b3c11b,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,bd09a8c3-ff7b-4982-a0f6-76fb2dadfa3d,e22e21ed-1af4-4f8d-b54d-8a85e36920c7,public summary
Karimunjawa NP 2016,Indonesia,Sintok 1,-5.78476,110.51927,exposed,fringing,fore reef,2016,5,8,,>10m - excellent,,5,Protection,,2012,,"community, local government, government, NGO",full,no take,6,422.9,"{'omnivore': 75.1, 'piscivore': 39.0, 'planktivore': 109.12, 'invertivore-mobile': 61.2, 'invertivore-sessile': 14.49, 'herbivore-macroalgae': 1.91, 'herbivore-detritivore': 122.09}","{'Labridae': 41.5, 'Scaridae': 137.65, 'Belonidae': 1.81, 'Siganidae': 3.88, 'Apogonidae': 0.49, 'Balistidae': 1.54, 'Blenniidae': 1.24, 'Haemulidae': 0.74, 'Kyphosidae': 1.91, 'Lutjanidae': 14.93, 'Serranidae': 3.86, 'Acanthuridae': 6.16, 'Caesioinidae': 75.76, 'Nemipteridae': 7.58, 'Sphyraenidae': 11.82, 'Holocentridae': 3.44, 'Monacanthidae': 0.56, 'Pomacanthidae': 3.24, 'Pomacentridae': 92.32, 'Chaetodontidae': 12.19, 'Tetraodontidae': 0.3}",,,Coral/Algae,Reef Slope,0.06121,-1.093280001,0.761780001,0.16574,0.636010001,0.519330001,8.431690561,1.761422875,0,15132.04576,0,907.000001,0.545212828,b13bc9db-7f75-46e3-bcd5-fce4de135de8,aceda1ad-825e-4146-86f1-cf7e25862093,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,a717df03-5dfd-4c9f-9f63-b219eb4a2a7e,b13bc9db-7f75-46e3-bcd5-fce4de135de8,public summary
Karimunjawa NP 2016,Indonesia,Sintok 2,-5.78817,110.51389,exposed,fringing,fore reef,2016,5,8,,>10m - excellent,,6,Protection,,2012,,"community, local government, government, NGO",full,no take,6,427.32,"{'omnivore': 56.19, 'piscivore': 34.35, 'planktivore': 89.74, 'invertivore-mobile': 106.4, 'invertivore-sessile': 33.48, 'herbivore-detritivore': 107.18}","{'Labridae': 45.91, 'Scaridae': 96.18, 'Siganidae': 16.77, 'Zanclidae': 1.12, 'Apogonidae': 4.06, 'Balistidae': 1.93, 'Lutjanidae': 15.62, 'Serranidae': 7.64, 'Lethrinidae': 6.41, 'Acanthuridae': 0.72, 'Caesioinidae': 25.43, 'Nemipteridae': 40.98, 'Sphyraenidae': 4.13, 'Monacanthidae': 0.61, 'Pomacanthidae': 22.67, 'Pomacentridae': 123.06, 'Chaetodontidae': 12.33, 'Tetraodontidae': 1.73}",,,Rock,Sheltered Reef Slope,0.061210002,-1.093280029,0.76178002,0.165740004,0.636010017,0.519330014,8.431690772,1.761422919,0,15132.04613,0,907.0000237,0.545212841,c9c04139-481f-40d2-b094-a6f32f8ab42c,bbede034-cbab-4972-9119-8b1d22124c00,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,a717df03-5dfd-4c9f-9f63-b219eb4a2a7e,c9c04139-481f-40d2-b094-a6f32f8ab42c,public summary
Karimunjawa NP 2016,Indonesia,Taka Malang E,-5.822472,110.438789,exposed,fringing,fore reef,2016,5,14,,5-10m - fair,,5.5,Core Zone,,2005,,"community, local government, government, NGO",full,no take,6,251.84,"{'omnivore': 37.4, 'piscivore': 8.86, 'planktivore': 83.65, 'invertivore-mobile': 54.48, 'invertivore-sessile': 11.9, 'herbivore-detritivore': 55.55}","{'Labridae': 14.45, 'Scaridae': 30.28, 'Siganidae': 10.84, 'Apogonidae': 32.7, 'Dasyatidae': 1.09, 'Lutjanidae': 3.3, 'Serranidae': 5.62, 'Lethrinidae': 1.96, 'Caesioinidae': 56.23, 'Nemipteridae': 1.92, 'Microdesmidae': 0.08, 'Pomacanthidae': 4.05, 'Pomacentridae': 79.08, 'Chaetodontidae': 10.24}",,,Coral/Algae,Sheltered Reef Slope,0.063270001,-1.093280012,0.761780009,0.159210002,0.658320007,0.570240006,8.79157037,8.848272423,0,39147.91876,0,4317.000049,0.574713753,0858d603-f8bb-442d-9a18-f4ce915fcc5c,ab81d82a-0651-4fc9-95df-693caa511642,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,0858d603-f8bb-442d-9a18-f4ce915fcc5c,public summary
Karimunjawa NP 2016,Indonesia,Taka Malang W,-5.82071,110.438853,exposed,fringing,fore reef,2016,5,14,,5-10m - fair,,5,Core Zone,,2005,,"community, local government, government, NGO",full,no take,6,315.25,"{'omnivore': 105.35, 'piscivore': 7.47, 'planktivore': 74.01, 'invertivore-mobile': 30.79, 'invertivore-sessile': 6.33, 'herbivore-detritivore': 91.3}","{'Labridae': 24.73, 'Scaridae': 100.11, 'Siganidae': 1.81, 'Apogonidae': 1.54, 'Serranidae': 0.65, 'Lethrinidae': 1.65, 'Acanthuridae': 4.65, 'Caesioinidae': 41.32, 'Pomacanthidae': 0.68, 'Pomacentridae': 130.92, 'Chaetodontidae': 7.19}",,,Coral/Algae,Sheltered Reef Slope,0.063269999,-1.093279985,0.76177999,0.159209998,0.658319991,0.570239992,8.791570154,8.848272205,0,39147.9178,0,4316.999942,0.574713739,f4fd4352-f01d-493d-bc0e-790967dd969f,b5ae4309-fcea-4cf1-9646-23341c78c5f0,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,f4fd4352-f01d-493d-bc0e-790967dd969f,public summary
Karimunjawa NP 2016,Indonesia,Taka Menyawakan E,-5.76733,110.325654,exposed,fringing,fore reef,2016,5,15,,>10m - excellent,,9,Core Zone,,2005,,"community, local government, government, NGO",full,no take,3,1084.36,"{'omnivore': 66.19, 'piscivore': 47.9, 'planktivore': 452.0, 'invertivore-mobile': 86.7, 'invertivore-sessile': 15.81, 'herbivore-detritivore': 415.76}","{'Labridae': 41.92, 'Scaridae': 71.22, 'Siganidae': 268.96, 'Zanclidae': 1.11, 'Apogonidae': 3.79, 'Balistidae': 12.24, 'Carangidae': 26.56, 'Ephippidae': 17.83, 'Lutjanidae': 6.8, 'Serranidae': 9.1, 'Lethrinidae': 12.49, 'Acanthuridae': 22.83, 'Caesioinidae': 329.96, 'Nemipteridae': 8.1, 'Holocentridae': 34.79, 'Pomacanthidae': 9.94, 'Pomacentridae': 197.01, 'Chaetodontidae': 9.72}",,,,,0.08105,-0.29869,0.761780001,0.15517,0.554150001,0.46799,7.383021623,0.321082294,0,1270.316072,0,42.00000004,0.468763404,31632f4d-c3e7-41af-a0b1-3b0011c0e14a,534fd9ea-4205-4afd-b0c3-197a4b7e7945,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,31632f4d-c3e7-41af-a0b1-3b0011c0e14a,public summary
Karimunjawa NP 2016,Indonesia,Taka Menyawakan W,-5.766931,110.324744,exposed,fringing,fore reef,2016,5,15,,>10m - excellent,,7,Core Zone,,2005,,"community, local government, government, NGO",full,no take,3,187.76,"{'omnivore': 10.63, 'piscivore': 1.36, 'planktivore': 53.01, 'invertivore-mobile': 30.48, 'invertivore-sessile': 32.83, 'herbivore-detritivore': 59.45}","{'Labridae': 19.8, 'Scaridae': 34.23, 'Siganidae': 7.0, 'Caesioinidae': 21.99, 'Nemipteridae': 5.68, 'Pomacanthidae': 23.58, 'Pomacentridae': 66.6, 'Chaetodontidae': 8.88}",,,,,0.081050001,-0.298690002,0.761780005,0.155170001,0.554150004,0.467990003,7.383021669,0.321082296,0,1270.31608,0,42.0000003,0.468763407,6516213a-29ee-4067-a240-05539a0f9f45,5caedc55-8659-4a43-9155-5a68f802f5c5,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,6516213a-29ee-4067-a240-05539a0f9f45,public summary
Karimunjawa NP 2016,Indonesia,Tanjung Dua,-5.85681,110.47279,exposed,fringing,back reef,2016,5,5,,>10m - excellent,,4.5,Core Zone,,2005,,"community, local government, government, NGO",full,no take,6,409.63,"{'omnivore': 56.55, 'piscivore': 29.32, 'planktivore': 84.46, 'invertivore-mobile': 41.87, 'invertivore-sessile': 28.29, 'herbivore-detritivore': 169.13}","{'Labridae': 25.65, 'Scaridae': 163.2, 'Siganidae': 4.61, 'Apogonidae': 5.95, 'Blenniidae': 0.13, 'Ephippidae': 2.7, 'Haemulidae': 5.97, 'Lutjanidae': 6.54, 'Muraenidae': 7.49, 'Serranidae': 0.66, 'Acanthuridae': 1.53, 'Caesioinidae': 48.91, 'Nemipteridae': 5.7, 'Holocentridae': 2.25, 'Pomacanthidae': 19.26, 'Pomacentridae': 102.04, 'Chaetodontidae': 7.03}",,,Coral/Algae,Reef Slope,0.09132,-0.501699998,0.761779997,0.160549999,0.738479997,0.603669998,9.907739938,10.28430362,0,39299.40806,0,959.9999962,0.570410246,6b3e9361-1dd0-4956-b7e4-742358debb11,45f4fc1b-652a-42c5-a35f-c8cb06a00b19,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,6b3e9361-1dd0-4956-b7e4-742358debb11,public summary
Karimunjawa NP 2016,Indonesia,Tanjung Lemu,-5.83365,110.48852,semi-exposed,fringing,back reef,2016,5,11,,5-10m - fair,,5.5,Fisheries Utilization,,2005,0,"community, local government, government, NGO",low,"gear restriction,size limits,species restriction",6,476.86,"{'omnivore': 81.82, 'piscivore': 11.98, 'planktivore': 200.67, 'invertivore-mobile': 48.47, 'invertivore-sessile': 5.63, 'herbivore-detritivore': 128.3}","{'Labridae': 24.75, 'Scaridae': 140.71, 'Siganidae': 5.62, 'Apogonidae': 14.1, 'Echeneidae': 0.05, 'Lutjanidae': 6.36, 'Serranidae': 0.94, 'Diodontidae': 4.61, 'Acanthuridae': 2.82, 'Caesioinidae': 162.67, 'Nemipteridae': 2.54, 'Synodontidae': 0.09, 'Pomacanthidae': 1.21, 'Pomacentridae': 105.04, 'Chaetodontidae': 5.36}",,,Coral/Algae,Sheltered Reef Slope,0.065990001,-1.093280017,0.761780012,0.161840002,0.68813001,0.576040009,9.049146338,11.33100908,0,39129.72961,0,5588.000084,0.578407082,c1943091-779b-427f-b9ea-cb2c225fe840,d36d845a-7323-4df3-ae90-eb1c657234c7,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,bd09a8c3-ff7b-4982-a0f6-76fb2dadfa3d,c1943091-779b-427f-b9ea-cb2c225fe840,public summary
Karimunjawa NP 2016,Indonesia,Tanjung Sekoci,-5.85771,110.46753,semi-exposed,fringing,back reef,2016,5,5,,>10m - excellent,,5.5,Core Zone,,2005,,"community, local government, government, NGO",full,no take,6,583.43,"{'omnivore': 45.97, 'piscivore': 46.24, 'planktivore': 320.7, 'invertivore-mobile': 72.53, 'invertivore-sessile': 12.23, 'herbivore-detritivore': 85.77}","{'Labridae': 42.58, 'Scaridae': 64.59, 'Siganidae': 0.4, 'Apogonidae': 37.88, 'Blenniidae': 0.4, 'Lutjanidae': 19.44, 'Serranidae': 9.74, 'Acanthuridae': 4.21, 'Caesioinidae': 270.42, 'Nemipteridae': 5.79, 'Monacanthidae': 0.26, 'Pomacanthidae': 6.36, 'Pomacentridae': 114.67, 'Chaetodontidae': 2.7, 'Tetraodontidae': 3.97, 'Pseudochromidae': 0.05}",,,Coral/Algae,Reef Slope,0.091319998,-0.501699991,0.761779986,0.160549997,0.738479986,0.603669989,9.907739795,10.28430348,0,39299.4075,0,959.9999823,0.570410238,40aff86b-6839-4173-91f0-324612569202,40ed48ef-6aa1-4cdd-8a38-ec5fa35f7603,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,db1817af-b158-42e9-9b22-3c68652b2589,40aff86b-6839-4173-91f0-324612569202,public summary
Karimunjawa NP 2016,Indonesia,Tengah,-5.80877,110.51163,exposed,fringing,fore reef,2016,5,10,,>10m - excellent,,5,Tourism,,2005,,"community, local government, government, NGO",low,no take,6,447.99,"{'omnivore': 57.93, 'piscivore': 15.7, 'planktivore': 86.82, 'invertivore-mobile': 45.44, 'invertivore-sessile': 6.98, 'herbivore-detritivore': 235.14}","{'Labridae': 26.6, 'Scaridae': 225.47, 'Siganidae': 1.87, 'Apogonidae': 1.69, 'Lutjanidae': 7.54, 'Muraenidae': 0.24, 'Serranidae': 3.4, 'Acanthuridae': 14.39, 'Caesioinidae': 64.29, 'Nemipteridae': 10.67, 'Monacanthidae': 0.91, 'Pomacanthidae': 2.49, 'Pomacentridae': 83.87, 'Chaetodontidae': 4.58}",,,Coral/Algae,Reef Slope,0.06788,-1.093280004,0.761780002,0.164430001,0.714630002,0.545720002,9.330827231,6.419967672,0,21308.75647,0,729.0000024,0.558245099,a89ef8d1-1e60-4e4d-a059-73c67bb88b7f,2d961e9f-e97c-4fed-8bd4-d5b520968f1e,6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,,https://datamermaid.org/contact-project?project_id=6457d207-8b4c-47a7-9b1b-bdbe15e81a4f,"[{'id': 'e44cbd3d-e3ca-451d-aef2-200623fe265b', 'name': 'WCS Indonesia'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,96125620-98fa-41ce-9fc8-436771e2996a,a89ef8d1-1e60-4e4d-a059-73c67bb88b7f,public summary
