Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Benthic_length_m,Benthic_area_m2,Fish_area_m2,Invertebrate_area_m2,Hardcoral_percent,Softcoral_percent,Reckilledcoral_percent,Macroalgae_percent,Corallinealgae_percent,Other_percent,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no,Diadema_no,Acanthaster_no,Tridacnidae_no
Indonesia,Maluku Buano,Tanjung Pamali,-2.941669,128.004211,10,85,Not,2017,5,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,10,47,0,0,0,43,,,,,,,,,,
Indonesia,Maluku Buano,Tanjung Pamali,-2.941669,128.004211,10,85,Not,2017,5,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,17,38,0,0,0,45,,,,,,,,,,
Indonesia,Maluku Buano,Tanjung Pamali,-2.941669,128.004211,10,85,Not,2017,5,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,13,57,0,0,0,30,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,20,3,3,4,1,69,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,61,12,3,4,0,20,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,53,4,5,5,0,33,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,28,10,0,0,0,62,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,28,9,3,1,0,59,,,,,,,,,,
Indonesia,Maluku Lease,Tanjung Ouw,-3.603333333,128.7389,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,38,1,7,0,2,52,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,48,3,2,4,0,43,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,77,11,7,3,0,2,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,61,15,5,0,0,19,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,52,6,11,0,0,31,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,38,2,2,0,0,58,,,,,,,,,,
Indonesia,Maluku Lease,Noloth,-3.546583333,128.7342333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,17,3,1,0,0,79,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,48,2,0,1,0,49,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,53,3,0,0,0,44,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,59,1,0,0,0,40,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,44,0,2,0,0,54,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,49,2,5,3,0,41,,,,,,,,,,
Indonesia,Maluku Lease,Ittawaka,-3.5089,128.7286667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,62,5,3,0,0,30,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,96,0,4,0,0,0,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,66,0,2,0,0,32,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,14,0,2,1,0,83,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,75,0,0,0,0,25,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,80,0,15,0,0,5,,,,,,,,,,
Indonesia,Maluku Lease,Ihamahu,-3.504733333,128.6884167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,67,0,6,0,0,27,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,10,4,0,0,0,86,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,4,2,0,0,0,94,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,16,0,0,0,0,84,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,16,2,0,0,1,81,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,16,1,4,1,0,78,,,,,,,,,,
Indonesia,Maluku Lease,Pia,-3.506083333,128.6395667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,18,6,1,0,0,75,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,28,5,23,8,9,27,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,31,1,2,1,0,65,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,24,7,0,0,0,69,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,66,0,6,0,2,26,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,78,0,2,11,1,8,,,,,,,,,,
Indonesia,Maluku Lease,Titawai,-3.531233333,128.6637,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,23,8,7,38,7,17,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,49,19,1,2,1,28,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,39,11,1,6,0,43,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,13,12,4,0,1,70,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,14,7,3,0,0,76,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,18,8,3,0,0,71,,,,,,,,,,
Indonesia,Maluku Lease,Porto Hutan,-3.551133333,128.5819333,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,11,3,0,0,0,86,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,30,7,11,3,0,49,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,30,6,24,4,0,36,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,31,5,16,5,0,43,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,49,1,3,2,0,45,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,47,2,15,3,0,33,,,,,,,,,,
Indonesia,Maluku Lease,Kulur,-3.509016667,128.5543167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,45,2,6,1,0,46,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,14,0,1,0,0,85,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,5,0,0,0,0,95,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,9,0,0,0,0,91,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,20,0,4,0,0,76,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,14,0,1,3,0,82,,,,,,,,,,
Indonesia,Maluku Lease,Porto Teluk,-3.50535,128.6227,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,19,0,1,2,0,78,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,84,0,6,0,0,10,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,86,2,1,2,1,8,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,66,1,1,2,5,25,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,56,15,2,1,0,26,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,48,17,2,2,0,31,,,,,,,,,,
Indonesia,Maluku Lease,Molana Timur,-3.654616667,128.61575,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,44,39,1,0,0,16,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,42,7,4,0,7,40,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,38,6,2,1,3,50,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,41,6,3,0,4,46,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,51,32,0,0,1,16,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,73,7,6,0,2,12,,,,,,,,,,
Indonesia,Maluku Lease,Molana Barat,-3.6437,128.6041,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,79,5,8,1,0,7,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,70,12,0,0,0,18,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,81,9,0,0,0,10,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,58,6,2,0,0,34,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,55,8,0,2,0,35,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,45,8,1,0,0,46,,,,,,,,,,
Indonesia,Maluku Lease,Haria Pantai,-3.616066667,128.6329167,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,47,8,1,0,0,44,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,42,9,1,5,6,37,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,42,2,2,13,13,28,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,44,1,4,28,3,20,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,20,11,0,1,0,68,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,29,7,1,4,0,59,,,,,,,,,,
Indonesia,Maluku Lease,Booi,-3.61265,128.6644667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,17,11,2,4,0,66,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,20,16,3,9,3,49,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,30,27,2,8,4,29,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,30,18,1,7,7,37,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,38,15,4,6,0,37,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,29,17,2,3,0,49,,,,,,,,,,
Indonesia,Maluku Lease,Siri Sori Serani,-3.58075,128.67125,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,29,11,6,7,0,47,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,49,5,6,4,0,36,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,55,4,7,3,0,31,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,51,9,2,0,4,34,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,56,21,2,0,0,21,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,26,8,2,0,0,64,,,,,,,,,,
Indonesia,Maluku Lease,Ouw,-3.611433333,128.7182,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,44,17,10,1,0,28,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,27,20,2,0,9,42,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,36,15,3,0,7,39,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,3,10,0,0,2,85,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,53,19,8,1,0,19,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,55,17,12,3,0,13,,,,,,,,,,
Indonesia,Maluku Lease,Tittawai,-3.690933333,128.7618833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,39,21,4,1,0,35,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,42,16,0,0,0,42,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,45,16,0,0,0,39,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,41,9,0,0,4,46,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,52,1,5,7,0,35,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,32,2,7,1,0,58,,,,,,,,,,
Indonesia,Maluku Lease,Leinitu,-3.663516667,128.7574833,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,80,1,0,0,0,19,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,49,3,2,0,3,43,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,34,9,0,0,3,54,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,23,10,0,0,0,67,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,41,0,0,0,0,59,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,29,2,4,1,0,64,,,,,,,,,,
Indonesia,Maluku Lease,Nalahia,-3.63875,128.77745,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,76,0,2,2,0,20,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,82,4,3,1,5,5,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,74,6,0,0,6,14,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,69,8,0,0,5,18,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,21,7,5,0,0,67,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,2,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,52,12,7,0,1,28,,,,,,,,,,
Indonesia,Maluku Lease,Ameth,-3.646233333,128.8126667,10,Fringing,MPA,2018,4,NA,Point_intercept_transect,3,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,63,4,4,3,6,20,,,,,,,,,,
Indonesia,Maluku Lease,Akoon,-3.665933333,128.8130667,5,Fringing,MPA,2018,4,NA,Point_intercept_transect,1,SEA_Project,SEA_Project_CTC,NA,50,NA,,NA,62,1,2,5,4,26,,,,,,,,,,
