Country,Location,Site,Latitude,Longitude,Depth,Zone,Protected,Year,Month,Remarks,Method,Replicate,Programme,Surveyor,Publication,Fish_area_m2,Chaetodontidae_no,Haemulidae_no,Lutjanidae_no,Serranidae_no,Labridae_no,Scaridae_no,Muraenidae_no
Indonesia,North Maluku _Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",9,Fringing,Not,2017,3,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,800,0,40,0,280,80,80
Indonesia,North Maluku _Mare,Tunguwai,"0° 37' 42,675"" N","127° 25' 43,204"" E",9,Fringing,Not,2017,3,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,600,0,0,0,80,120,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,0,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,400,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,1100,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,500,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,700,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,200,40,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,0,0,40,0,200,80,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,480,0,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,1440,120,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,480,0,0,0,320,120,0
Indonesia,North Maluku _Widi,Boku-boku,"0° 36' 29,729"" S","128° 31' 37,804"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,520,0,0,0,240,120,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,100,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,100,100,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,3500,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,4900,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1900,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,200,0,0,0,40,280,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,360,120,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,200,0,0,0,120,0,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,520,40,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,200,0,0,0,160,120,0
Indonesia,North Maluku _Widi,Dadawe Gane,"0° 35' 4,724"" S","128° 20' 57,228"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,280,160,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,2100,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,2100,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,400,0,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,440,120,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,520,320,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,280,80,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,2080,360,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,1240,40,0
Indonesia,North Maluku _Widi,Dadawe Weda,"0° 33' 22,987"" S","128° 19' 15,158"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,240,0,760,0,680,80,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,2300,0,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,100,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,100,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,3300,0,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,800,0,0,0,3600,100,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,1100,0,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,240,0,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,200,0,0,0,160,40,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,360,240,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,440,0,0,0,160,280,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,440,0,0,0,600,80,0
Indonesia,North Maluku _Widi,Daga,"0° 36' 13,196"" S","128° 24' 30,889"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,120,0,840,0,240,160,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,400,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,400,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1300,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,100,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,100,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,200,0,80,0,200,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,360,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,160,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,480,0,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,120,0,0,0,280,40,0
Indonesia,North Maluku _Widi,Gembira,"0° 39' 25,925"" S","128° 35' 57,262"" E",7,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,640,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1600,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2100,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,1400,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,500,0,0,0,400,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,1100,0,0,0,500,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,100,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,440,120,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,40,0,40,0,360,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,360,0,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,200,0,40,0,440,120,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,280,0,160,0,840,320,0
Indonesia,North Maluku _Widi,Hilang,"0° 35' 1,579"" S","128° 26' 28,395"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,160,0,0,0,40,40,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,100,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,600,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,800,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,700,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,280,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,520,0,40,0,760,80,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,480,0,0,0,960,120,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,360,0,40,0,2600,80,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,600,0,120,0,160,0,0
Indonesia,North Maluku _Widi,Kapuraca,"0° 35' 34,026"" S","128° 28' 42,648"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,520,0,1000,0,960,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,2200,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,3100,600,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,3900,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,200,0,0,0,4600,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,5000,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,800,100,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,80,400,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,200,0,0,0,200,40,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,360,0,0,0,240,0,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,240,0,0,0,40,80,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,320,0,0,0,760,80,0
Indonesia,North Maluku _Widi,Kokota,"0° 38' 21,118"" S","128° 30' 45,692"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,200,0,40,0,360,40,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,200,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,600,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,400,0,0,0,600,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,200,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,1640,80,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,2240,120,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,1360,40,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,250,40,0,0,0,120,0,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,250,80,0,0,0,120,40,0
Indonesia,North Maluku _Widi,Morota,"0° 32' 33,220"" S","128° 24' 24,811"" E",8,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,250,0,0,0,0,40,80,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,1300,0,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,300,0,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",3,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,100,0,0,0,2700,0,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,1,SEA_Project,SEA_Project_WCS,NA,100,0,0,0,0,10200,0,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,2,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,9200,0,0
Indonesia,North Maluku _Widi,Ngafit,"0° 41' 46,957"" S","128° 33' 13,139"" E",9,Fringing,MPA,2017,4,NA,Underwater_Visual_Census,3,SEA_Project,SEA_Project_WCS,NA,100,300,0,0,0,11400,0,0
